,star,comment
173,1,莊園內不提供廁所 重點是非常偏癖 連這最基本的設施都沒有 超級非常有事！原因是私人莊園 這樣就不要對外營業！！還需收費$300第一次遇到這麼搶錢的！如果只為了吃手工巧克力外面也有很多好吃的 實在無需來這裡活受罪！
174,1,太扯了吧！雜草叢生，跟人一樣高，都要荒撫了~入園票價還150元！
175,1,要錄影。告發原住民攔路強制收錢。每個遊客被搶了50元。可以告發原住民強制罪。茂林國家風景區管理處放縱不管。可去監察院告發茂林國家公園管理處放縱無作為。
176,1,華新街30巷巷口的水果攤不推薦買100元一堆的水果，因為他們會設法遮蓋發霉的地方，回去就後悔了！給人的感覺是不老實，也不厚道，不過花100元就可以知道這家店不要去，也值得了！
177,1,停車…超不方便!公家的公園卻沒有請人維護整理，好聽叫公園～卻沒有小朋友可以玩的東西，希望不要做一半，浪費納稅人的錢，最後變養蚊子的廢區 …
178,1,1.買了五雙襪子，一雙39元，結帳時老闆娘數一數數量說是200元，當下沒發現價錢，車子離開一段路後突然想到怎麼會是200？再怎樣也要找5元，看到發票發現老闆娘打6雙襪子200元，明明買五雙襪子，哪裡來的6雙！？2.買個東西，旁邊都有銷售人員查看，可能之前都有被順手牽羊的經驗。以上感受不好!
179,1,售票亭小姐態度極差，身為南投縣民卻因審查嚴格，而無優惠，拒絕再來！
180,1,淦泥娘一堆畜牲在這個地方抽菸，草支擺！祝你早點得肺癌全家死光光！
181,1,"這一支霜淇淋要80元!!!??? 前面幾位說得不錯, 這賣店真的沒有什麼亮點. 香腸也遠不如埔里酒廠. 感覺就是坑人的賣場."
182,1,路上車流很大，會車不易，技術不好的，拜託不要上山害人害己，看過很多明明右邊空間很大，還硬是停著不動，真的拜託這種的不要上來害人
183,1,明明瀑布就有開放 惡質的清潔工 欺騙上山來的人說禁止通行 好險我不理他照走 不然還真得白跑一趟
184,1,昨天爬山經過寺院原想入寺禮佛，看到入寺還要先按門鈴才能開門，真是有違世尊教誡，原來寺院可以防疫為由無限上綱，只能有預約才能進去，閒雜人等就謝謝再聯絡，佛法就從這開始衰敗了，除了遺憾也不知道能說什麼，往昔日治時代的四大法脈，今已名存實亡了。
185,1,我是當地居民! 我想問問你 你了解現在鶯歌瓷器哪裡出土嗎!? 你不了解我也不了解 那麼我希望你們想來觀光的都打住想法不要來!! 你曉得這些店家的黑心嗎!? 900台幣的陸製產品賣你3倍價以上!! 這裡路小 不好停車 也請你們不要開車來影響我們當地居民想外出的交通!!
186,1,很不值得，真的非常不值得，首先門票200只有一小碗4根牧草，水豚餵食還要預約一個場次只有15人，購票時也沒有說明，我們來不到20分鐘就離開
187,1,全部設備維修中，確沒有揭露訊息，孩子是不懂為什麼都圍起來，因為大人維修，的動作太慢了，孩子的長大是不能等的。又圖中的類鐵琴，音準也不夠，只是裝上去報帳的，太令人失望了。
188,1,假日場地小各種年齡各種活動混在一起，單車滑步車溜狗通通擠在一起，旁邊大勇街路坑坑巴巴路爛停車格又少、又一堆違停，建議有能力的去隔壁南投中興新村
189,1,很多人臉皮超級無敵厚!無視後面有人在排隊，一直霸佔景點拍照不走人，園區是不是應該有人員維護秩序….
190,1,排隊5個多小時，坐船才10分鐘，傻子才會來這裡受罪 …
191,1,實話實說: 捐了9千元換來惡鬼糾纏，惡夢連連，媽祖還無法解決，有夠衰。
192,1,門票40元車牌50元。進去以後玻璃全部霧化，政府沒在管理。只想者賺錢的業者，態度非常不好。有負星一定給-5
193,1,寵物不能入園，寵物不友善！政府強制規定寵物打狂犬病疫苗，不打受罰！打了疫苗又不能入園！不合理！台灣許多國家森林公園都禁止寵物入園，許多人都無法與心愛的寵物享受國家森林公園的美景，權益受損！台灣離文明還有一段路喔！台灣加油！
194,1,"108年6月7日，今天專程來桃源區遊玩，中午11:30,網路顯示營業中，原住民文化館竟然是休息，只好先去桃源國中和國小，回來已經下午1:20了，門還是關著，實在是太混了，拿納稅人的錢去摸魚，實在太可惡了!"
195,1,該公園號稱某大公司認養，但卻變成該公司的抽菸區，每次經過真的很受不了！一大群人就霸占靠近他們公司旁的區域，沒戴口罩抽菸喝飲料聊天，煙味很臭！而且公園只要下雨就淹水，水泥走道永遠都在積水！櫻花樹越來越不開花！真的很差勁！
196,1,以前沒售票就覺得還好的景點，現在收費120，轉頭就走。沒啥意義，浪費時間的地方。
197,1,好爛的地方 我只是從這邊經過而已 我並不想發表什麼 為什麼一定要我發表 而且我已經把他刪除了為什麼一直出現 爛程式
198,1,非常可惡用舊米欺騙消費者 買回來的米整袋都是米蟲 煮出來的米都黃色的
199,1,業者完全沒有用心在經營！門票一個人200元！兌換的東西?也是唉！！！介紹的DIY商品人員一點熱情也沒有！今天還是週日～裡面的參觀人員寥寥無幾～唉～錢很難賺ㄟ！到這裡參觀實在很漚很嘔～比文具店的商品更沒創意～～～
200,1,商店有擺試吃，人員說只給「團體」試吃把一般參觀的客人當什麼！一般參觀就不是客人嗎?很差別待遇！
201,1,說是提倡環保，結果連個電動車位都沒有，每個禮拜放任那些保時捷車隊跑山製造汙染和噪音，去年就講過了，過了一年還是沒有被正視，這就是台灣森林遊樂區的水準？
202,1,這泥火山沒什麼特別，步道損壞，竹子東倒西歪，都沒人維護，不值得前往！
203,1,詢問室內是否有位置卻只換來對方以不耐煩的語氣強調：我剛問你要坐裡面還坐外面，建議極度重視服務態度的朋友不要來受氣。
204,1,黑心工廠，壓榨移工事件頻傳，拒吃此工廠產品，，想成為共犯的人，繼續買來吃
205,1,買了泡芙跟草莓捲，都感覺放很久。吃起來都有冰箱味，跟在九份吃的口感差太多。對於上新聞的店而言，非常失望。
206,1,超級熱，而且改的什麼都沒賣，也沒地方休息，一堆人用10元卡拉OK唱歌。靡靡之音完全被改壞了。
207,1,這間夜市真的很讚推爆！但是一星是給裡面的「雅淳水果茶」，明明就已經點了一杯還強調要去冰，還只給我半杯冰塊，實在有夠生氣!
208,1,以為帶前女友來這邊可以散心，結果風景醜個半死，搞到最後回去就分手了。
209,1,被評論騙了...一路上都沒人沒景色非常荒涼，從仁愛之家旁邊進去只有一條路走到漁港那邊
210,1,小黑蚊超多，現在也許不是產期就很髒亂（跟網美業配文差很多）。老闆個性奇怪，在我們背後問候，我們不知道是跟誰說話，結果竟然一直再數落我們，沒回應是不禮貌，但……你在背後問候就很有禮貌嗎？
211,1,廁所髒到嚇人，積水又有惡臭，這麼大的公園，設施感覺完全沒在養護，遊樂器材也很陽春，真的是一個腹地廣大的社區公園的感覺（有些社區公園還有維護設施也很好） …
212,1,看照片好像很漂亮，沒想到是照騙。要去拍個熱氣球，走上去累得跟狗一樣。裡面也沒什麼...不會再來第二次了。
213,1,一個不會將心比心，只會拿人隱私炒作的團隊，即使有再好的風景，那麼只會被當作垃圾。請道歉！
214,1,非常不推的收費景點，用餐桌面佈滿貓毛、沙土，廁所髒亂走道堆滿雜物，擺了幾個大魚缸正面看不出裡面養什麼探頭一看，水很髒魚都死了也沒撈起來，兩個大垃圾桶放在音樂演奏正前方、垃圾滿到散落一地果蠅一堆，販售的飲料最便宜1杯60、烤麵包150供參考。
215,1,"貴,又沒什麼好逛的,半小時就晃完了,其他抵消費的東西,都被加價,diy的雨傘也好貴,又沒送筆,大老遠跑去,太令人失望,根本不推"
216,1,服務態度超級不佳，收錢後跑去接電話，發票也不給，服務人員高談闊論政治，管理鬆散。
217,1,道路坍方，階梯毀損，木橋斷裂，蚊蟲非常多，感覺無人維護，有點危險，上坡路段還有大樹幹倒在路中間，完全上不去，只能掃興而歸！
218,1,館內服務不好超爛透了動物不可模也麻煩你業主把護欄加高說話口氣可以好點嗎！
219,1,服務態度糟糕，從經理到服務生都在推卸責任。非常糟糕的經驗。
220,1,無明確指示，整體動線混亂，尤其門口的服務人員與廟宇門口碰到的和尚態度與說話內容都顯得特別不得體與輕浮，一進去就馬上出來了，缺乏管理與紀律。
221,1,說是個公園其實還完全沒規劃好...感覺只像走到一片廢墟，如果是在2017/9/17近期來訪的話是個完全不值得走進去的點～
222,1,從小到大過年都會去的地方，現在已經變成一條觀光街，小吃攤都很髒、貴、料又不實在，風氣不好。
223,1,週六帶小孩來這邊，工作人員完全不顧及小孩在旁邊玩，竟然在漆油漆，滿滿的甲醛味道，臭死了。你要維護漆油漆應該是你休館做的，你收了門票錢開放還在那漆油漆，是要把客人趕走嗎？
224,1,爛！建議不要來。我來第二次，感覺被趕，人都還在坐位上就來收東西，講話都不客氣。旁邊沒人不去收，白目員工。好像是回收再利用，真他嗎的。想叫衛生局去查。
225,1,去那裡看裸海秀。其中一件展品壞了，我們聯繫了工作人員後才修好。隔壁節目的音樂聲太大了，我們幾乎沒有體驗過“寂靜的海洋”。這很煩人。動畫看起來像是從 2000 年開始的。總而言之，對於非常糟糕的表現來說，這完全令人失望並且價格高得可笑。零星。一個巨大的騙局。
226,1,主菜烤雞翅，進去的時候就沒了換豬肉片，馬的我要吃烤雞翅，寫在主餐然後說限量？不如寫主餐豬肉片，雞翅限量。根本詐騙，與內容不符阿。害我雞翅等半天
227,1,沒有公告暫停停水，專程大老遠帶一票人跑來撲空，感受很不舒服。
228,1,整個旅行中最糟糕的經歷，但我想必須嘗試一下才能知道。佈局混亂，許多商店都有相同的東西。擁擠、潮濕、臭豆腐味。真是令人難忘。
229,1,經營管理很差的藝術園區，房裡都是霉味，選展作品水準很普通參差不齊，策展也沒有主體性，感覺非常不專業。常設展出的都是複製品，而且很多根本連掛上牆都沒有，隨意堆疊擺放，這真的是展覽嗎？花了門票錢逛展覺得非常不值得。
230,1,51連假去時場內設施老舊有些地方也沒開，都花錢買門票了進場還要收停車費有點無言，在網路購買門票附有遊戲券但有些設施根本停用了....另外該地點不適合老人小孩去場域很大且山坡起伏走超累
231,1,帝爺聖誕，壽桃還要怕人拿？擲金龜還要繳錢才能拿？真是污辱玄天上帝。
232,1,瀑布那麼小，也不能玩水，還走那麼陡那麼久的路，要不是最少要給一分，我根本一顆星都不會給。
233,1,晚上去看海的時候半夜觀音工業區會排廢水，整個超臭!
234,1,有人說《遛小孩的好地方》…天阿…請告訴我兒童遊戲區旁的草地、休憩用的石椅，哪一個角落沒被愛狗人士的狗尿尿！見鬼了
235,1,很「陰」暗，燈光照明不足的地方。隔壁還是殯儀館跟辛亥隧道？不是陽氣十足跟想試膽的人，晚上最好別為了貪圖夜景前來。上山路途很可怕。
236,1,態度極差！！！從來沒有看過一間觀光工廠態度這麼差的！！！點餐還沒點完就被要求旁邊等，問個問題什麼口氣！！！
